City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Bengkulu,ID,2021-03-04 05:31:43,-3.8004,102.2655,86.67,62,79,8.5
280,Camacupa,AO,2021-03-04 05:31:44,-12.0167,17.4833,61.63,91,100,3.06
281,Campoverde,PE,2021-03-04 05:31:45,-8.4753,-74.8058,71.53,96,100,1.54
282,Marsa Matruh,EG,2021-03-04 05:31:46,31.3525,27.2453,57.2,67,40,9.22
283,Yashkino,RU,2021-03-04 05:31:47,55.8736,85.4265,17.01,79,75,20.13
284,Calbuco,CL,2021-03-04 05:31:48,-41.768,-73.1273,51.8,87,0,2.3
285,Pacific Grove,US,2021-03-04 05:31:49,36.6177,-121.9166,51.8,76,1,5.75
286,Jurm,AF,2021-03-04 05:31:50,36.8648,70.8342,45.12,56,58,3.31
287,Metu,ET,2021-03-04 05:31:51,8.3,35.5833,69.31,61,97,1.72
288,Leningradskiy,RU,2021-03-04 05:31:52,69.3833,178.4167,-10.48,86,100,31.94
289,Lahij,YE,2021-03-04 05:31:53,13.1667,44.5833,76.12,56,22,7.05
290,Yulara,AU,2021-03-04 05:31:54,-25.2406,130.9889,100.4,13,9,9.22
291,Adrar,MR,2021-03-04 05:31:54,20.5022,-10.0711,64.54,24,97,11.12
292,Chipata,ZM,2021-03-04 05:31:55,-13.6333,32.65,68.47,89,94,3.47
293,Udaipur,IN,2021-03-04 05:30:04,24.5712,73.6918,75.2,31,0,4.61
294,Otane,NZ,2021-03-04 05:31:57,-39.8833,176.6333,75.0,63,95,5.99
295,Dicabisagan,PH,2021-03-04 05:31:58,17.0818,122.4157,80.62,72,39,4.65
296,Mount Gambier,AU,2021-03-04 05:32:00,-37.8333,140.7667,64.4,63,90,12.66
297,Pitimbu,BR,2021-03-04 05:32:01,-7.4706,-34.8086,75.2,100,20,6.91
298,Hualmay,PE,2021-03-04 05:32:03,-11.0964,-77.6139,72.36,76,82,5.86
299,Katerero,TZ,2021-03-04 05:32:04,-1.4,31.7333,73.4,83,75,10.36
300,Payo,ID,2021-03-04 05:32:05,-3.7508,103.6372,88.18,56,99,4.36
301,Bafoulabe,ML,2021-03-04 05:32:05,13.8065,-10.8321,75.76,18,0,0.65
302,Acapulco,MX,2021-03-04 05:32:05,16.8634,-99.8901,74.77,67,53,4.0
303,Poum,NC,2021-03-04 05:32:06,-20.2333,164.0167,77.67,88,100,13.4
304,San Isidro,PE,2021-03-04 05:32:07,-12.1167,-77.05,75.99,83,0,5.75
305,Xian,CN,2021-03-04 05:32:07,34.2583,108.9286,64.0,51,83,6.71
306,Port Lincoln,AU,2021-03-04 05:32:08,-34.7333,135.8667,66.87,55,1,10.2
307,Mohacs,HU,2021-03-04 05:32:09,45.9931,18.6831,30.2,86,4,4.61
308,Mandali,IQ,2021-03-04 05:32:09,33.7499,45.5541,70.0,24,2,6.67
309,Lazaro Cardenas,MX,2021-03-04 05:32:10,17.9583,-102.2,70.48,83,0,4.09
310,Evensk,RU,2021-03-04 05:32:11,61.95,159.2333,-8.46,81,100,12.77
311,Nautla,MX,2021-03-04 05:32:12,20.2167,-96.7833,67.21,83,85,4.29
312,Dafeng,CN,2021-03-04 05:32:13,23.4517,108.5881,60.26,82,98,3.06
313,Derzhavinsk,KZ,2021-03-04 05:32:14,51.1,66.3167,30.85,98,100,26.24
314,Mount Vernon,US,2021-03-04 05:32:15,40.9126,-73.8371,44.6,49,90,7.87
315,Cockburn Town,TC,2021-03-04 05:32:16,21.4612,-71.1419,76.89,83,0,14.05
316,Esik,KZ,2021-03-04 05:32:17,43.3552,77.4525,35.6,87,75,8.95
317,Broome,US,2021-03-04 05:32:19,42.2506,-75.833,36.0,80,90,9.22
318,Santa Rosa,PH,2021-03-04 05:32:20,14.3122,121.1114,87.8,58,75,13.8
319,Dunedin,NZ,2021-03-04 05:32:20,-45.8742,170.5036,57.0,75,100,1.99
320,Port Arthur,CN,2021-03-04 05:32:21,38.8,121.2667,51.8,54,0,6.71
321,Bilma,NE,2021-03-04 05:32:22,18.6853,12.9164,62.85,25,0,8.66
322,Porto Nacional,BR,2021-03-04 05:32:23,-10.7081,-48.4172,73.4,100,20,3.44
323,Corner Brook,CA,2021-03-04 05:32:24,48.9667,-57.9484,24.8,86,90,13.8
324,Sao Felix Do Xingu,BR,2021-03-04 05:32:25,-6.6447,-51.995,70.2,96,96,1.45
325,Berlevag,NO,2021-03-04 05:32:26,70.8578,29.0864,28.4,69,40,25.32
326,Medvedovskaya,RU,2021-03-04 05:32:26,45.4531,39.0258,35.01,83,0,1.01
327,Kashi,CN,2021-03-04 05:32:27,39.4547,75.9797,50.0,29,20,4.47
328,Souillac,MU,2021-03-04 05:32:27,-20.5167,57.5167,82.4,83,40,3.44
329,Bafilo,TG,2021-03-04 05:32:27,9.35,1.2667,65.8,27,54,0.4
330,Deming,US,2021-03-04 05:32:28,32.2687,-107.7586,66.2,16,40,8.05
331,Vengerovo,RU,2021-03-04 05:32:29,55.6848,76.7471,29.28,98,100,17.72
332,Saldanha,ZA,2021-03-04 05:32:29,-33.0117,17.9442,62.6,88,17,4.61
333,Coahuayana,MX,2021-03-04 05:32:30,18.7333,-103.6833,68.63,65,0,3.65
334,Zyryanovsk,KZ,2021-03-04 05:32:31,49.7386,84.2719,15.12,91,74,0.74
335,Camargo,MX,2021-03-04 05:32:31,27.6667,-105.1667,67.28,25,78,8.03
336,Bay Roberts,CA,2021-03-04 05:32:32,47.5999,-53.2648,23.0,91,92,3.0
337,Mapimi,MX,2021-03-04 05:32:33,25.8167,-103.85,61.52,31,19,5.55
338,Tyazhinskiy,RU,2021-03-04 05:32:35,56.116,88.524,19.27,92,95,15.23
339,Edd,ER,2021-03-04 05:32:37,13.9297,41.6925,84.79,37,0,11.05
340,Jiangyou,CN,2021-03-04 05:32:37,31.7667,104.7167,51.96,67,100,3.04
341,Te Anau,NZ,2021-03-04 05:32:38,-45.4167,167.7167,54.46,54,46,9.6
342,Ust-Kulom,RU,2021-03-04 05:32:39,61.6864,53.6902,16.66,96,97,3.42
343,Ancud,CL,2021-03-04 05:32:41,-41.8697,-73.8203,55.4,82,0,5.75
344,Luanda,AO,2021-03-04 05:32:42,-8.8368,13.2343,80.6,83,75,2.3
345,Diffa,NE,2021-03-04 05:32:43,13.3154,12.6113,69.46,28,52,11.16
346,Jasper,US,2021-03-04 05:32:44,37.2001,-94.3502,48.2,46,1,6.91
347,Kaoma,ZM,2021-03-04 05:32:45,-14.7833,24.8,66.83,91,95,5.21
348,Lorengau,PG,2021-03-04 05:32:45,-2.0226,147.2712,82.72,78,51,12.95
349,Lompoc,US,2021-03-04 05:32:46,34.6391,-120.4579,44.6,81,1,3.76
350,Deputatskiy,RU,2021-03-04 05:32:47,69.3,139.9,-22.4,87,100,6.69
351,Nola,IT,2021-03-04 05:32:48,40.922,14.5329,48.0,87,1,2.3
352,Kununurra,AU,2021-03-04 05:32:49,-15.7667,128.7333,100.4,27,7,9.22
353,Methoni,GR,2021-03-04 05:32:51,36.8197,21.7049,51.01,75,0,2.51
354,Rocha,UY,2021-03-04 05:32:53,-34.4833,-54.3333,68.0,95,84,4.81
355,Pringsewu,ID,2021-03-04 05:32:54,-5.3582,104.9744,86.11,63,86,3.51
356,Newtownards,GB,2021-03-04 05:32:54,54.5924,-5.6909,37.99,75,90,5.75
357,Rabo De Peixe,PT,2021-03-04 05:32:55,37.8,-25.5833,60.8,94,75,14.97
358,Oranjemund,NA,2021-03-04 05:32:56,-28.55,16.4333,63.07,83,0,8.34
359,Oriximina,BR,2021-03-04 05:32:56,-1.7656,-55.8661,73.78,94,100,1.88
360,Faanui,PF,2021-03-04 05:32:57,-16.4833,-151.75,83.07,72,100,7.16
361,Mayumba,GA,2021-03-04 05:32:58,-3.432,10.6554,80.44,87,99,6.02
362,Nouadhibou,MR,2021-03-04 05:32:59,20.931,-17.0347,62.6,82,0,20.71
363,Coihaique,CL,2021-03-04 05:33:00,-45.5752,-72.0662,50.0,87,20,5.75
364,Kem,RU,2021-03-04 05:33:00,64.9555,34.5793,12.45,96,45,8.57
365,Nuuk,GL,2021-03-04 05:33:01,64.1835,-51.7216,41.0,52,75,21.85
366,Zonguldak,TR,2021-03-04 05:29:34,41.25,31.8333,31.23,96,0,2.64
367,Vila Franca Do Campo,PT,2021-03-04 05:33:03,37.7167,-25.4333,60.8,94,75,14.97
368,Xichang,CN,2021-03-04 05:33:04,27.8964,102.2634,70.0,29,17,8.79
369,Tukrah,LY,2021-03-04 05:33:05,32.5341,20.5791,53.26,57,0,5.46
370,Hamilton,US,2021-03-04 05:29:58,39.1834,-84.5333,45.0,65,1,5.91
371,Changji,CN,2021-03-04 05:33:07,44.0167,87.3167,28.4,74,67,4.47
372,Udachnyy,RU,2021-03-04 05:33:08,66.4167,112.4,-19.41,78,0,5.41
373,Safranbolu,TR,2021-03-04 05:33:10,41.2508,32.6942,36.36,79,11,1.97
374,Morros,BR,2021-03-04 05:33:10,-9.4467,-46.3003,70.61,90,78,0.2
375,Labuhan,ID,2021-03-04 05:33:11,-6.8844,112.2051,87.26,66,98,6.44
376,Indianola,US,2021-03-04 05:33:12,41.3581,-93.5574,42.8,75,1,4.61
377,Portland,US,2021-03-04 05:33:13,45.5234,-122.6762,46.99,75,1,0.69
378,Suwannaphum,TH,2021-03-04 05:33:14,15.6035,103.8021,91.0,58,75,5.75
379,Tura,IN,2021-03-04 05:33:15,25.5198,90.2201,83.88,15,0,7.16
380,Qaqortoq,GL,2021-03-04 05:33:16,60.7167,-46.0333,48.2,34,75,44.87
381,Falakata,IN,2021-03-04 05:33:17,26.5208,89.2055,85.64,13,0,6.06
382,Port-Gentil,GA,2021-03-04 05:33:20,-0.7193,8.7815,80.6,94,75,3.44
383,Puerto Maldonado,PE,2021-03-04 05:33:21,-12.6,-69.1833,72.12,98,81,1.41
384,Sokoni,TZ,2021-03-04 05:33:23,-6.4333,39.55,84.2,70,40,10.36
385,Linkoping,SE,2021-03-04 05:33:24,58.4109,15.6216,32.0,64,0,9.22
386,Marion,US,2021-03-04 05:33:18,39.7684,-86.1555,43.0,70,1,6.91
387,Pangnirtung,CA,2021-03-04 05:33:25,66.1451,-65.7125,11.23,87,100,1.9
388,Aden,YE,2021-03-04 05:33:26,12.7794,45.0367,77.67,76,0,13.76
389,Divnogorsk,RU,2021-03-04 05:33:27,55.9594,92.3619,8.6,66,77,4.47
390,Taree,AU,2021-03-04 05:31:15,-31.9,152.4667,77.0,53,52,13.8
391,Bambous Virieux,MU,2021-03-04 05:33:30,-20.3428,57.7575,82.4,83,40,3.44
392,Goleta,TN,2021-03-04 05:33:32,36.8181,10.305,53.6,87,20,3.44
393,Mareeba,AU,2021-03-04 05:33:33,-17.0,145.4333,93.99,43,97,12.66
394,Cuamba,MZ,2021-03-04 05:33:34,-14.8031,36.5372,73.08,91,100,3.09
395,Aripuana,BR,2021-03-04 05:33:35,-9.1667,-60.6333,71.6,99,100,2.37
396,Alcala De Henares,ES,2021-03-04 05:33:36,40.4821,-3.36,43.0,100,0,3.44
397,Sooke,CA,2021-03-04 05:30:04,48.3746,-123.7276,42.8,74,74,4.61
398,Bilibino,RU,2021-03-04 05:33:38,68.0546,166.4372,-3.1,95,100,11.88
399,Hohhot,CN,2021-03-04 05:33:39,40.8106,111.6522,48.2,27,0,4.47
400,Mutoko,ZW,2021-03-04 05:33:41,-17.397,32.2268,64.81,84,61,4.65
401,Qujing,CN,2021-03-04 05:33:41,25.4833,103.7833,68.61,30,27,25.46
402,High Level,CA,2021-03-04 05:33:42,58.5169,-117.136,6.8,78,20,10.36
403,Teguise,ES,2021-03-04 05:33:42,29.0605,-13.564,60.8,72,75,5.75
404,Rockport,US,2021-03-04 05:33:43,28.0206,-97.0544,59.0,88,1,9.22
405,Grindavik,IS,2021-03-04 05:33:43,63.8424,-22.4338,37.4,100,75,16.11
406,Guerrero Negro,MX,2021-03-04 05:33:43,27.9769,-114.0611,59.0,76,12,9.62
407,Jacqueville,CI,2021-03-04 05:33:44,5.2052,-4.4146,82.4,94,75,10.36
408,Murray Bridge,AU,2021-03-04 05:30:04,-35.1167,139.2667,77.0,34,0,14.54
409,Hailar,CN,2021-03-04 05:33:45,49.2,119.7,10.56,83,100,18.37
410,Sao Filipe,CV,2021-03-04 05:33:46,14.8961,-24.4956,69.85,78,57,9.93
411,Aklavik,CA,2021-03-04 05:33:46,68.2191,-135.0107,-20.2,76,97,1.14
412,Clinton,US,2021-03-04 05:29:25,42.587,-82.9199,35.01,87,80,10.09
413,Isla Vista,US,2021-03-04 05:29:21,34.4133,-119.861,48.99,76,1,6.91
414,Barberton,ZA,2021-03-04 05:33:48,-25.7884,31.0532,68.0,88,0,4.61
415,Port Shepstone,ZA,2021-03-04 05:33:48,-30.7414,30.455,75.81,80,49,7.67
416,Imbituba,BR,2021-03-04 05:33:49,-28.24,-48.6703,71.6,94,40,3.44
417,Pisco,PE,2021-03-04 05:33:49,-13.7,-76.2167,73.4,78,40,8.05
418,Pontal Do Parana,BR,2021-03-04 05:33:49,-25.6533,-48.5128,62.01,91,100,18.99
419,Comodoro Rivadavia,AR,2021-03-04 05:33:50,-45.8667,-67.5,60.8,88,75,4.61
420,Kargasok,RU,2021-03-04 05:33:50,59.0556,80.8572,18.86,96,100,12.73
421,Goderich,CA,2021-03-04 05:33:50,43.7501,-81.7165,32.0,86,99,16.11
422,Paamiut,GL,2021-03-04 05:33:51,61.994,-49.6678,41.65,63,100,8.28
423,Bedford,GB,2021-03-04 05:33:51,52.1346,-0.4663,37.99,96,100,5.99
424,Okhotsk,RU,2021-03-04 05:33:51,59.3833,143.3,-9.45,80,0,13.2
425,Nevelsk,RU,2021-03-04 05:33:52,46.6733,141.8633,33.8,93,75,15.66
426,Rognan,NO,2021-03-04 05:33:52,67.0953,15.3878,30.0,88,88,5.35
427,Orativ,UA,2021-03-04 05:33:52,49.1889,29.527,33.8,93,0,8.95
428,Windhoek,NA,2021-03-04 05:33:53,-22.5594,17.0832,62.01,63,0,6.91
429,Lata,PT,2021-03-04 05:33:53,40.1629,-8.3327,57.0,89,100,2.35
430,Mitsamiouli,KM,2021-03-04 05:33:53,-11.3847,43.2844,78.8,83,20,3.44
431,Galle,LK,2021-03-04 05:33:54,6.0367,80.217,85.73,54,0,9.1
432,Jega,NG,2021-03-04 05:29:09,12.2175,4.3792,76.26,17,15,12.53
433,Beisfjord,NO,2021-03-04 05:33:54,68.3751,17.5988,24.8,93,75,4.61
434,Naze,JP,2021-03-04 05:29:39,28.3667,129.4833,71.6,60,40,13.8
435,Miechow,PL,2021-03-04 05:33:55,50.3565,20.0279,39.0,87,0,4.61
436,Puerto Escondido,MX,2021-03-04 05:33:55,15.85,-97.0667,77.68,68,0,5.23
437,Kousseri,CM,2021-03-04 05:33:55,12.0769,15.0306,69.8,16,24,8.05
438,Aksarka,RU,2021-03-04 05:33:56,66.5606,67.7975,6.62,94,98,5.39
439,Gladstone,AU,2021-03-04 05:33:56,-23.85,151.25,78.8,65,90,17.27
440,Bacungan,PH,2021-03-04 05:33:57,9.9106,118.7022,87.8,70,40,6.91
441,Bandarbeyla,SO,2021-03-04 05:33:57,9.4942,50.8122,79.63,66,72,15.84
442,Hovd,MN,2021-03-04 05:33:57,48.0056,91.6419,24.62,51,0,3.2
443,Gubkinskiy,RU,2021-03-04 05:33:57,64.434,76.5026,9.91,91,96,15.61
444,Usinsk,RU,2021-03-04 05:33:58,65.9939,57.5281,8.71,93,97,6.4
445,Vostok,RU,2021-03-04 05:33:58,46.4856,135.8833,32.81,97,100,8.66
446,Nouakchott,MR,2021-03-04 05:33:58,18.0858,-15.9785,69.8,24,0,12.66
447,Talnakh,RU,2021-03-04 05:33:59,69.4865,88.3972,-14.62,72,39,10.47
448,Kieta,PG,2021-03-04 05:33:59,-6.2167,155.6333,81.39,78,88,10.94
449,Meybod,IR,2021-03-04 05:33:59,32.2501,54.0166,53.6,35,20,4.61
450,Myski,RU,2021-03-04 05:33:59,53.709,87.8014,25.39,78,91,5.08
451,Svetlyy,RU,2021-03-04 05:34:00,54.675,20.1347,36.0,93,75,8.95
452,Barcelona,ES,2021-03-04 05:30:06,41.3888,2.159,54.0,87,40,6.91
453,Shimoda,JP,2021-03-04 05:34:00,34.6667,138.95,55.4,67,75,10.36
454,Tigil,RU,2021-03-04 05:34:00,57.8,158.6667,1.62,76,95,23.73
455,Margate,GB,2021-03-04 05:34:01,51.3813,1.3862,42.01,91,100,4.0
456,Gimli,CA,2021-03-04 05:29:36,50.6336,-96.9907,23.0,80,27,6.35
457,Namibe,AO,2021-03-04 05:34:01,-15.1961,12.1522,74.12,83,25,6.4
458,Kuryk,KZ,2021-03-04 05:34:02,43.2,51.65,41.09,67,86,20.07
459,Buje,HR,2021-03-04 05:34:03,45.41,13.6619,41.0,80,0,8.05
460,Ahuimanu,US,2021-03-04 05:34:06,21.4447,-157.8378,71.6,78,75,19.57
461,Jishou,CN,2021-03-04 05:34:06,28.3167,109.7167,57.09,65,96,3.11
462,Linxia,CN,2021-03-04 05:31:19,35.6003,103.2064,47.98,42,100,5.32
463,Meulaboh,ID,2021-03-04 05:34:07,4.1363,96.1285,85.77,68,1,6.15
464,Koryukivka,UA,2021-03-04 05:34:09,51.7688,32.2481,32.56,95,5,14.14
465,Eyl,SO,2021-03-04 05:34:09,7.9803,49.8164,81.28,61,31,18.28
466,Rockford,US,2021-03-04 05:34:10,42.2711,-89.094,32.0,80,20,3.44
467,Qurbus,TN,2021-03-04 05:34:10,36.8167,10.5687,55.4,87,20,3.44
468,Tomaszow Lubelski,PL,2021-03-04 05:34:11,50.4477,23.4162,42.01,79,39,5.01
469,Oum Hadjer,TD,2021-03-04 05:34:12,13.2954,19.6966,71.69,20,97,11.48
470,Fort Worth,US,2021-03-04 05:31:25,32.7254,-97.3208,57.0,58,1,8.05
471,Matara,LK,2021-03-04 05:34:13,5.9485,80.5353,85.53,53,0,10.36
472,Emporia,US,2021-03-04 05:34:14,38.4039,-96.1817,46.4,42,1,9.22
473,Moranbah,AU,2021-03-04 05:34:19,-22.0016,148.0466,85.5,51,61,22.57
474,Lodwar,KE,2021-03-04 05:34:20,3.1191,35.5973,87.39,32,96,26.02
475,Karpathos,GR,2021-03-04 05:34:21,35.507,27.2132,57.2,67,20,20.71
476,Brusyliv,UA,2021-03-04 05:34:21,50.2845,29.5263,30.2,100,0,8.95
477,Mandalgovi,MN,2021-03-04 05:34:22,45.7625,106.2708,28.8,75,100,18.25
478,Gamba,GA,2021-03-04 05:34:23,-2.65,10.0,79.93,88,99,5.06
479,Gazli,UZ,2021-03-04 05:34:24,40.1333,63.45,56.57,43,93,11.03
480,Hofn,IS,2021-03-04 05:34:25,64.2539,-15.2082,35.31,84,26,7.25
481,Isangel,VU,2021-03-04 05:34:26,-19.55,169.2667,80.71,80,91,18.7
482,Outjo,NA,2021-03-04 05:34:27,-20.1167,16.15,66.06,60,0,4.81
483,Kloulklubed,PW,2021-03-04 05:34:30,7.0419,134.2556,86.0,70,75,14.97
484,Sokoto,NG,2021-03-04 05:34:30,13.0609,5.239,72.45,12,1,14.32
485,Santarem,BR,2021-03-04 05:33:25,-2.4431,-54.7083,77.0,94,75,13.8
486,Tarbagatay,RU,2021-03-04 05:34:33,51.4803,107.3602,8.6,33,1,11.18
487,Hami,CN,2021-03-04 05:34:34,42.8,93.45,48.54,30,51,8.16
488,Laguna,US,2021-03-04 05:34:26,38.421,-121.4238,48.99,81,1,10.36
489,Kholm,RU,2021-03-04 05:34:36,59.2667,32.85,23.88,90,72,7.2
490,Alenquer,BR,2021-03-04 05:34:37,-1.9417,-54.7383,77.0,94,75,13.8
491,Sterling,US,2021-03-04 05:30:04,39.0062,-77.4286,43.0,60,1,8.05
492,Hare Bay,CA,2021-03-04 05:34:40,48.8499,-54.0148,17.6,85,91,5.75
493,Qui Nhon,VN,2021-03-04 05:31:22,13.7667,109.2333,79.86,73,49,8.55
494,Khandagayty,RU,2021-03-04 05:34:43,50.7333,92.05,15.12,93,58,4.34
495,Nalhati,IN,2021-03-04 05:34:45,24.3,87.8167,91.33,10,0,7.11
496,Terrace Bay,CA,2021-03-04 05:34:46,48.7834,-87.1,10.4,72,49,6.91
497,Ust-Kuyga,RU,2021-03-04 05:34:49,70.0167,135.6,-13.22,91,100,9.64
498,Madang,PG,2021-03-04 05:34:50,-5.2246,145.7966,86.05,66,62,7.14
499,Gat,IL,2021-03-04 05:34:53,31.61,34.7642,46.0,100,89,1.99
500,Doctor Arroyo,MX,2021-03-04 05:34:55,23.6667,-100.1833,57.0,68,42,3.47
501,South Lake Tahoe,US,2021-03-04 05:33:09,38.9332,-119.9844,39.99,64,1,7.34
502,Dwarka,IN,2021-03-04 05:34:19,22.2394,68.9678,83.57,48,0,9.84
503,Camacha,PT,2021-03-04 05:34:58,33.0833,-16.3333,60.8,82,75,6.91
504,Pasrur,PK,2021-03-04 05:35:00,32.2641,74.6634,75.2,59,20,4.61
505,Young,UY,2021-03-04 05:35:01,-32.6833,-57.6333,75.99,84,95,1.99
506,Luckenwalde,DE,2021-03-04 05:35:04,52.0833,13.1667,41.0,86,33,8.99
507,Kusa,RU,2021-03-04 05:35:06,55.3383,59.4406,18.61,95,99,12.71
508,Morant Bay,JM,2021-03-04 05:35:07,17.8815,-76.4093,78.8,73,20,4.61
509,Susehri,TR,2021-03-04 05:33:27,40.1644,38.0867,27.99,86,25,3.96
510,Solnechnyy,RU,2021-03-04 05:35:11,50.7214,136.6319,28.04,79,66,4.65
511,Troitsko-Pechorsk,RU,2021-03-04 05:34:53,62.7084,56.1964,15.04,93,98,5.88
512,Kamaishi,JP,2021-03-04 05:35:13,39.2667,141.8833,50.0,50,40,10.36
513,Danville,US,2021-03-04 05:35:14,36.586,-79.395,48.2,37,1,4.61
514,Mahenge,TZ,2021-03-04 05:35:16,-8.6833,36.7167,65.68,100,100,1.12
515,Mattru,SL,2021-03-04 05:35:16,7.6244,-11.8332,76.57,94,27,2.55
516,Alakurtti,RU,2021-03-04 05:35:18,66.9672,30.3491,12.0,90,69,4.0
517,Baymak,RU,2021-03-04 05:35:19,52.5933,58.3225,16.83,94,46,14.23
518,General Pico,AR,2021-03-04 05:35:20,-35.6566,-63.7568,69.66,67,36,4.03
519,Taganak,PH,2021-03-04 05:35:22,6.0833,118.3,86.0,79,40,9.22
520,Tahoua,NE,2021-03-04 05:35:24,14.8888,5.2692,71.6,16,0,2.3
521,Esil,KZ,2021-03-04 05:35:25,51.9556,66.4042,31.33,98,100,22.5
522,Ndjole,GA,2021-03-04 05:35:26,-0.1783,10.7649,75.24,96,16,0.87
523,Inta,RU,2021-03-04 05:35:27,66.0317,60.1659,11.93,95,100,3.22
524,Abbeville,FR,2021-03-04 05:35:29,50.1,1.8333,46.0,75,51,7.43
525,Coro,VE,2021-03-04 05:35:30,11.4045,-69.6734,72.36,83,6,11.95
526,Kirksville,US,2021-03-04 05:35:31,40.1948,-92.5833,46.0,87,1,5.75
527,Churapcha,RU,2021-03-04 05:35:31,62.0025,132.4325,-20.15,83,100,8.5
528,Iqaluit,CA,2021-03-04 05:35:32,63.7506,-68.5145,-2.2,78,90,27.63
529,Cabedelo,BR,2021-03-04 05:35:35,-6.9811,-34.8339,75.2,100,20,6.91
530,Rock Sound,BS,2021-03-04 05:35:36,24.9,-76.2,76.28,80,0,14.05
531,Terrak,NO,2021-03-04 05:35:36,65.087,12.3715,32.0,86,75,5.75
532,North Bend,US,2021-03-04 05:35:37,43.4065,-124.2243,46.4,76,90,4.61
533,Kinablangan,PH,2021-03-04 05:35:38,7.6947,126.5503,82.31,78,56,10.63
534,Canandaigua,US,2021-03-04 05:35:39,42.8742,-77.288,35.01,68,99,8.01
535,Isla Mujeres,MX,2021-03-04 05:35:40,21.2311,-86.731,79.0,78,75,2.73
536,Ilebo,CD,2021-03-04 05:35:41,-4.3167,20.5833,74.89,83,100,2.1
537,Lenoir,US,2021-03-04 05:35:42,35.2335,-77.6497,42.01,100,1,5.95
538,San Cristobal,VE,2021-03-04 05:35:43,7.7669,-72.225,64.63,58,71,1.41
539,Karakol,KG,2021-03-04 05:35:43,42.4907,78.3936,35.24,55,0,2.28
540,Stromness,GB,2021-03-04 05:35:44,58.965,-3.296,37.4,70,75,17.27
541,Coromandel,BR,2021-03-04 05:35:45,-18.4733,-47.2003,64.06,96,67,3.04
542,Pedasi,PA,2021-03-04 05:35:46,7.5333,-80.0333,77.74,77,0,19.33
543,Keetmanshoop,NA,2021-03-04 05:35:47,-26.5833,18.1333,69.8,46,0,5.75
544,Benguela,AO,2021-03-04 05:33:55,-12.5763,13.4055,78.1,69,100,2.51
545,Hokitika,NZ,2021-03-04 05:35:49,-42.7167,170.9667,58.1,77,90,10.36
546,Klaksvik,FO,2021-03-04 05:35:50,62.2266,-6.589,26.6,86,83,6.76
547,Los Llanos De Aridane,ES,2021-03-04 05:35:51,28.6585,-17.9182,60.8,67,0,5.75
548,Omsukchan,RU,2021-03-04 05:35:52,62.5333,155.8,-31.52,78,100,8.95
549,Brae,GB,2021-03-04 05:35:55,60.3964,-1.353,37.4,60,90,14.97
550,Pouembout,NC,2021-03-04 05:35:56,-21.1333,164.9,77.49,83,100,4.27
551,Egvekinot,RU,2021-03-04 05:35:56,66.3167,-179.1667,-4.76,94,100,12.88
552,Tynda,RU,2021-03-04 05:35:58,55.1667,124.7167,-7.4,81,34,12.88
553,San Patricio,US,2021-03-04 05:35:58,28.017,-97.5169,55.99,87,40,8.05
554,Preobrazheniye,RU,2021-03-04 05:35:59,42.9019,133.9064,38.91,84,51,12.64
555,Thinadhoo,MV,2021-03-04 05:36:00,0.5333,72.9333,82.83,63,46,9.53
556,Nhulunbuy,AU,2021-03-04 05:36:02,-12.2333,136.7667,84.2,65,75,16.11
557,Bengbu,CN,2021-03-04 05:36:03,32.9408,117.3608,61.45,48,0,5.41
